CARRIER_IND,Carr,FLT,REPORT_DT,SCH_DPRT_STA_CD,Orig,SCH_ARRV_STA_CD,Dest,SCH_FLEET_TYPE_DSCR,ACT_FLEET_TYPE_DSCR,Gate,SCH_DPRT_DTMZ,SCH_ARRV_DTMZ,SCH_ARRV_DTML,SCH_DPRT_DTML,SCH_CD,DPRT_DELAY_MIN,ARRV_DELAY_MIN,BAG_CNT,CATEGORY,CNXL_CD,CS_D0,CS_RCMD_DPRT_DTMZ,CS_RCMD_DPRT_HOLD_MINUTES,D0,DELAY_CODE,D-OT,EQUIP_CONNECT_CD,EST_CNXL_PAX_CNT,ID,INTL,LEFT_OFF_BAG_CNT,MISCONNECT_CNT,OPER_DELAY_CODE,ORIG_Left_offs,PAX_CNT,PRIORITY_FLT_FLG,RAMP_TCI_DEN,RAMP_TCI_NUM,RETURN_TYPE_CD,SCH_FLEET_TYPE_SHORT_DSCR,Sta Dly,SUBCATEGORY,SUCCESS_CAT,SUCCESS_CD_DSCR,TOTAL_CONNECTIONS,TURN_TYPE,XFER_Left_offs,Area,ARRIVAL_LEG_FLIGHT_NUMBER,ARRIVAL_LEG_ORIGIN,ASM,ATW_Zone,ATW_Zone_Arrv,CG_ARRV_CNT,CG_ARRV_STD,CG_DPRT_CNT,CG_DPRT_STD,COMPLETION_DEN,COMPLETION_NUM,CONX_NRSA,CONX_POSITIVE,CONX_REV,CS_ARRV_CNT,CS_ARRV_STD,CS_DPRT_CNT,CS_DPRT_STD,CURRENT_DT,CURRENT_DTML,Customer_D0,Requotes Delay Reasons,DEP_ind,DEPARTURE_AVAILABLE_GROUND_MINUTES,DEPARTURE_MST_SUCCESS,DIVERT_REASON_CD,EST_ARRV_DTML,EST_ARRV_DTMZ,EST_DPRT_DTML,EST_DPRT_DTMZ,FIRST_VALET_BAG_ON_DTMZ,Hubs_Lines,LAST_UPDATED,LF_NUM,MARKET,MST_INDICATOR,OFF_DTMZ,ON_DTMZ,ORIG_BAGS,ORIG_NRSA,ORIG_POSITIVE,ORIG_REV,prev_act_arrv_dtl,prev_act_arrv_dtml,prev_act_arrv_dtmz,prev_act_arrv_dtz,prev_arrv_diff_minutes,prev_arrv_gate,prev_cnxl_cd,prev_company_id,prev_dprt_sta_cd,prev_flt_num,prev_report_dt,prev_sch_arrv_dtl,prev_sch_arrv_dtml,prev_sch_arrv_dtmz,prev_sch_arrv_dtz,prev_sch_dprt_sta_cd,Ramp_Business_Partner,RCA_25_Bag_Load_Perc,RCA_25_Boarding_Perc,RCA_50_Bag_Load_Perc,RCA_50_Boarding_Perc,RCA_75_Bag_Load_Perc,RCA_75_Boarding_Perc,RCA_95_Bag_Load_Perc,RCA_95_Boarding_Perc,RCA_Boarding_duration_seconds,RCA_company_material_boarded_pounds,RCA_express_freight_boarded_pounds,RCA_flight_notes,RCA_freight_boarded_pounds,RCA_international_mail_boarded_pounds,RCA Root Cause,RCA_Loading_duration_seconds,RCA_priority_mail_boarded_pounds,RCA_root_cause_1,RCA_root_cause_2,RCA_root_cause_3,RCA_total_bags,RCA_total_BE,RCA_total_cold_bags,RCA_total_gate_checks,RCA_total_hot_bags,RCA_total_local_bags,RCA_total_transfer_bags,RCA_wchr_count,RPM,SF_NUM,SLACK,SLACK_DEN,SOC_Zone,SOC_Zone_Arrv,TAXI_IN_MINUTES,TAXI_OUT_MINUTES,TOB_CNT,TOB_STD,TURN_LENGTH,XFER_BAGS,ZONES_COMBINED,ZONES_COMBINED_ARRV,ARRVregion,ARRVregion2,ARRVsubregion,ARRVsubregion2,DEPTregion,DEPTregion2,DEPTsubregion,DEPTsubregion2,TSA0,TSD0,TSIncludeExclude,Turn_Success,OA_Comp_City,_SYSTEM,SUB_REGION,SCH_FLTS,allFlights,24HourClock,String24HourClock,MainlineUAX,STAR-NonSTAR,Priority_ind,MST_Success_Indicator,Delay_flag,INT/DOM,Scheduled_Departure_Date,Early-OnTime,Month,Year,CUST_A14_NUM,TOTAL_PAX,DayofWeek,MST_MINS_BUCKT
ML,UA,1164,4/6/2023,SFO,SFO,YYZ,YYZ,B737-800,B737-800,F3,4/7/2023 5:56,,4/7/2023 7:00,4/6/2023 22:56,S,-2,-11,125,On-Time Opportunity, ,1,,0,1,  ,OT,T ,0,94564620,YES,0,4,  ,0,156,0,6,5, ,738,0,On-time Defect - Customer,,,61,Standard,0,SFO,1563,LIH,0,Z4,Z4,,,,,1,1,,,,,,,,,,1,,Arrived,142,0,,4/7/2023 6:49,,4/6/2023 22:56,,,Hubs,5/22/2023 1:30,156,D-I,Non-MST,,,,,,,4/6/2023,4/6/2023 20:34,4/7/2023 3:34,4/7/2023,-15,F3,,UA,LIH,1563,4/6/2023,4/6/2023,4/6/2023 20:49,4/7/2023 3:49,4/7/2023,LIH,United,402,371,853,640,1787,897.75,2116,1219.75,,0,0,,211,1285,,1681,0,Cargo_Door_Close,,,129,,65,19,0,44,66,4,0,156,77,1,4,4,8,32,,,,,"ATW-Z4,BTW-Z4,SOC-4","ATW-Z4,BTW-Z4,SOC-4",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,CANADA,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 On Time,Exclude,,San Francisco,SYSTEM,SFO,1,1,10:00 PM,22,Mainline,Non-STAR,Non-Priority,MST Failure,Non-delayed,International,4/6/2023,1,Apr,2023,156,156,Thu,0
ML,UA,1212,4/6/2023,SFO,SFO,PVR,PVR,A320-200,A320-200,E13,4/6/2023 15:40,,4/6/2023 13:27,4/6/2023 8:40,S,13,27,95,Late Opportunity, ,0,,0,0,CH,Late,T ,0,94565225,YES,0,0,  ,0,148,0,4,3, ,320,13,Defect - Customer,Process - uncontrollable,CH - Customer Handling,16,Standard,0,SFO,1240,PHX,0,Z3,Z3,,,,,1,1,,,,,,,,,,0,,Arrived,80,0,,4/6/2023 13:54,,4/6/2023 8:55,,,Hubs,5/22/2023 1:30,148,D-I,Non-MST,,,,,,,4/6/2023,4/6/2023 7:20,4/6/2023 14:20,4/6/2023,-13,E13,,UA,PHX,1240,4/6/2023,4/6/2023,4/6/2023 7:33,4/6/2023 14:33,4/6/2023,PHX,United,565,496.75,955,1206,1528,1563,3093,1908,,0,0,,0,0,Pax Handling,3157,0,Boarding_End,Cleaners_On,,104,,14,19,1,70,15,2,0,148,20,1,1,1,5,48,,,,,"ATW-Z3,BTW-Z1,SOC-1","ATW-Z3,BTW-Z1,SOC-1",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,MEXICO,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Include,-1,San Francisco,SYSTEM,SFO,1,1,8:00 AM,8,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/6/2023,0,Apr,2023,0,148,Thu,0
ML,UA,1145,4/6/2023,SFO,SFO,CUN,CUN,B737-MAX9,B737-MAX9,F21,4/7/2023 6:16,,4/7/2023 6:41,4/6/2023 23:16,S,23,36,104,Late Opportunity, ,0,,0,0,CH,Late,T ,0,94565332,YES,0,0,  ,0,176,0,3,3, ,7M9,23,Defect - Customer,Process - uncontrollable,CH - Customer Handling,11,Standard,0,SFO,1576,TPA,0,Z1,Z1,,,,,1,1,,,,,,,,,,0,,Arrived,93,0,,4/7/2023 7:17,,4/6/2023 23:30,,,Hubs,5/22/2023 1:30,174,D-I,Non-MST,,,,,,,4/6/2023,4/6/2023 21:43,4/7/2023 4:43,4/7/2023,-12,F21,,UA,TPA,1576,4/6/2023,4/6/2023,4/6/2023 21:55,4/7/2023 4:55,4/7/2023,TPA,United,298,725,615,950,1259,1294,2201,1478,,0,0,,0,0,Pax Handling,2952,0,Aircraft_Door_Close,Cleaners_On,Boarding_Start,113,,15,6,0,92,15,0,0,176,23,1,3,3,4,24,,,,,"ATW-Z1,BTW-Z3,SOC-3","ATW-Z1,BTW-Z3,SOC-3",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,MEXICO,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Include,-1,San Francisco,SYSTEM,SFO,1,1,11:00 PM,23,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/6/2023,0,Apr,2023,0,176,Thu,0
ML,UA,2051,4/6/2023,SFO,SFO,YVR,YVR,A319-100,A319-100,E9,4/6/2023 17:40,,4/6/2023 13:06,4/6/2023 10:40,S,94,80,115,Late Opportunity, ,0,,0,0,  ,Late,T ,0,94565567,YES,0,0,LT,0,118,0,4,4, ,319,0,Defect - Customer,LT,LT - Late Turn,63,Quick,0,SFO,242,PDX,0,Z3,Z3,,,,,1,1,,,,,,,,,,0,,Arrived,-45,1,,4/6/2023 14:21,,4/6/2023 12:17,,,Hubs,5/22/2023 1:30,117,D-I,MST,,,,,,,4/6/2023,4/6/2023 11:25,4/6/2023 18:25,4/6/2023,-10,E9,,UA,PDX,242,4/6/2023,4/6/2023,4/6/2023 11:35,4/6/2023 18:35,4/6/2023,PDX,United,227,256,895,500,1234,738,1400,1022.4,,0,0,,0,0,MST Success,1445,0,,,,126,,54,17,5,50,59,4,0,118,-97,1,1,1,9,16,,,,,"ATW-Z3,BTW-Z1,SOC-1","ATW-Z3,BTW-Z1,SOC-1",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,CANADA,THE AMERICAS,SFO,SFO,SFO,SFO,A0 On Time,D0 On Time,Exclude,,San Francisco,SYSTEM,SFO,1,1,10:00 AM,10,Mainline,Non-STAR,Non-Priority,MST Success,Delayed,International,4/6/2023,0,Apr,2023,0,118,Thu,0
ML,UA,1,4/6/2023,SFO,SFO,SIN,SIN,B787-9,B787-9,G2,4/7/2023 5:45,,4/8/2023 6:45,4/6/2023 22:45,S,4,6,189,Late Opportunity, ,0,,0,0,TA,D-OT,O ,0,94565987,YES,2,8,  ,0,226,1,2,1, ,789,4,Defect - Customer,Aircraft - uncontrollable,TA - Aircraft Servicing,117,Standard,2,SFO,939,LHR,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,338,0,,4/8/2023 6:53,,4/6/2023 22:45,,,Hubs,5/22/2023 1:30,223,D-I,Non-MST,,,,,,,4/6/2023,4/6/2023 17:07,4/7/2023 0:07,4/7/2023,2,G2,,UA,LHR,939,4/6/2023,4/6/2023,4/6/2023 17:05,4/7/2023 0:05,4/7/2023,LHR,United,7307,436,10383,819,13754,1211,16083,1526,,3,42,,583,0,MX,17585,0,MRD_Upload,Cargo_Door_Close,,187,,100,2,6,76,109,1,0,226,0,0,5,5,7,27,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,ASIA AND SOUTH PACIFIC REGION,PACIFIC,SFO,SFO,SFO,SFO,A0 Late,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,10:00 PM,22,Mainline,Non-STAR,Priority,MST Failure,Delayed,International,4/6/2023,0,Apr,2023,226,226,Thu,0
ML,UA,875,4/6/2023,SFO,SFO,HND,HND,B777-200,B777-200,G4,4/6/2023 17:45,,4/7/2023 13:55,4/6/2023 10:45,S,-4,26,232,On-Time Opportunity, ,1,4/6/2023 17:48,3,1,  ,OT-D,O ,0,94566002,YES,2,0,  ,0,274,1,3,3, ,777,0,On-time Defect - Customer,,,88,Standard,2,SFO,195,MUC,0,Z5,Z5,,,,,1,1,,,,,,,,,,1,,Arrived,1213,0,,4/7/2023 14:15,,4/6/2023 10:45,,,Hubs,5/22/2023 1:30,261,D-I,Non-MST,,,,,,,4/5/2023,4/5/2023 14:32,4/5/2023 21:32,4/5/2023,12,G3,,UA,MUC,195,4/5/2023,4/5/2023,4/5/2023 14:20,4/5/2023 21:20,4/5/2023,MUC,United,7004,533,9643,923,12436,1321,14827,1717.6,,2340,0,,0,51,,15491,0,,,,216,,103,13,0,98,105,3,0,274,0,0,5,5,15,33,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,JAPAN REGION,PACIFIC,SFO,SFO,SFO,SFO,A0 Late,D0 On Time,Exclude,,San Francisco,SYSTEM,SFO,1,1,10:00 AM,10,Mainline,Non-STAR,Priority,MST Failure,Non-delayed,International,4/6/2023,1,Apr,2023,0,274,Thu,0
ML,UA,29,4/6/2023,SFO,SFO,SIN,GUM,B787-9,B787-9,G6,4/6/2023 17:50,,4/7/2023 20:09,4/6/2023 10:50,U,62,0,181,Late Opportunity, ,0,,0,0,AD,D-OT,T ,0,94566031,YES,3,0,  ,0,230,1,0,0, ,789,62,Defect - Customer,Aircraft - controllable,OD - Aircraft Damage,,,3,SFO,,,,Z5,Z5,,,,,0,0,,,,,,,,,,0,,Arrived,212,,,4/7/2023 20:12,,4/6/2023 10:50,,,Hubs,5/22/2023 1:30,219,D-I,Non-MST,,,,,,,4/6/2023,4/6/2023 7:18,4/6/2023 14:18,4/6/2023,-67,G6,,UA,MEL,61,4/6/2023,4/6/2023,4/6/2023 8:25,4/6/2023 15:25,4/6/2023,MEL,United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,112,1,5,5,4,43,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,GUM REGION,PACIFIC,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,0,1,10:00 AM,10,Mainline,Non-STAR,Priority,,Delayed,International,4/6/2023,0,Apr,2023,230,230,Thu,
ML,UA,954,4/6/2023,SFO,SFO,TLV,TLV,B777-300,B777-300,G5,4/7/2023 2:50,,4/7/2023 20:00,4/6/2023 19:50,S,-3,-5,152,Successful, ,1,,0,1,  ,OT,O ,0,94566041,YES,0,0,  ,0,158,0,3,3, ,773,0,Successful,,,55,Standard,0,SFO,396,HNL,0,Z5,Z1,,,,,1,1,,,,,,,,,,1,,Arrived,789,0,,4/7/2023 19:57,,4/6/2023 19:50,,,Hubs,5/22/2023 1:30,150,D-I,Non-MST,,,,,,,4/6/2023,4/6/2023 6:41,4/6/2023 13:41,4/6/2023,6,F19,,UA,HNL,396,4/5/2023,4/6/2023,4/6/2023 6:35,4/6/2023 13:35,4/6/2023,HNL,United,12659,383,14747,642,15725,877,19018,1280,,5,157,,14732,184,,19145,0,,,,152,,70,2,0,80,70,4,0,158,0,0,5,3,5,24,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z1,BTW-Z3,SOC-3",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,SOUTHERN,ATLANTIC,SFO,SFO,SFO,SFO,A0 Late,D0 On Time,Exclude,,San Francisco,SYSTEM,SFO,1,1,7:00 PM,19,Mainline,Non-STAR,Non-Priority,MST Failure,Non-delayed,International,4/6/2023,1,Apr,2023,158,158,Thu,0
ML,UA,990,4/6/2023,SFO,SFO,CDG,CDG,B777-200,B777-200,G6,4/6/2023 21:35,,4/7/2023 10:25,4/6/2023 14:35,S,16,10,149,Late Opportunity, ,0,,0,0,VC,D-OT,T ,0,94566074,YES,0,0,  ,0,245,0,2,2, ,777,16,Defect - Customer,Process - controllable,OC - Other Carrier Controllable,24,Standard,0,SFO,2160,EWR,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,144,0,,4/7/2023 10:37,,4/6/2023 14:55,,,Hubs,5/22/2023 1:30,244,D-I,Non-MST,,,,,,,4/6/2023,4/6/2023 12:11,4/6/2023 19:11,4/6/2023,-8,G6,,UA,EWR,2160,4/6/2023,4/6/2023,4/6/2023 12:19,4/6/2023 19:19,4/6/2023,EWR,United,1160,654,2172,1003,2703,1414,4441,1651,,5,6,,10542,0,Catering,8275,0,Caterers_Off,Cleaners_On,FA_Min,94,,6,3,0,85,6,4,0,245,54,1,5,5,9,23,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,NORTHERN,ATLANTIC,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,2:00 PM,14,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/6/2023,0,Apr,2023,245,245,Thu,0
ML,UA,60,4/6/2023,SFO,SFO,MEL,MEL,B787-9,B787-9,G7,4/7/2023 6:20,,4/8/2023 8:15,4/6/2023 23:20,S,49,57,231,Late Opportunity, ,0,,0,0,VC,Late,T ,0,94566086,YES,0,0,LT,0,198,0,2,2, ,789,41,Defect - Customer,Process - controllable,OC - Other Carrier Controllable,132,Quick,0,SFO,2744,LAX,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,82,0,,4/8/2023 9:13,,4/7/2023 0:12,,,Hubs,5/22/2023 1:30,192,D-I,MST,,,,,,,4/6/2023,4/6/2023 21:58,4/7/2023 4:58,4/7/2023,7,G7,,UA,LAX,2744,4/6/2023,4/6/2023,4/6/2023 21:51,4/7/2023 4:51,4/7/2023,LAX,United,1524,373,4367,567,6086,798,6399,973,,5,0,,5651,0,MX,1805,0,MRD_Upload,After_Door_Close,Cleaners_On,124,,85,0,7,25,99,4,0,198,-8,1,5,5,5,22,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,ASIA AND SOUTH PACIFIC REGION,PACIFIC,SFO,SFO,SFO,SFO,A0 Late,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,11:00 PM,23,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/6/2023,0,Apr,2023,0,198,Thu,0
ML,UA,35,4/6/2023,SFO,SFO,KIX,KIX,B777-200,B777-200,G12,4/6/2023 17:45,,4/7/2023 14:50,4/6/2023 10:45,S,2,-2,216,OTHER, ,1,4/6/2023 17:48,3,0,RB,D-OT,O ,0,94566089,YES,3,0,  ,3,270,1,3,2, ,777,2,Defect - Departure,Process - controllable,OC - Other Carrier Controllable,86,Standard,0,SFO,59,FRA,0,Z5,Z5,,,,,1,1,,,,,,,,,,1,,Arrived,1067,0,,4/7/2023 14:50,,4/6/2023 10:45,,,Hubs,5/22/2023 1:30,259,D-I,Non-MST,,,,,,,4/5/2023,4/5/2023 16:58,4/5/2023 23:58,4/5/2023,53,G10,,UA,FRA,59,4/5/2023,4/5/2023,4/5/2023 16:05,4/5/2023 23:05,4/5/2023,FRA,United,4963,664,8096,966,9147,1251,11440,1612,,705,0,,5300,383,Customer Hold,11722,0,Cargo_Door_Close,,,280,,81,10,8,178,92,0,0,270,0,0,5,5,4,36,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,JAPAN REGION,PACIFIC,SFO,SFO,SFO,SFO,A0 Late,D0 On Time,Exclude,,San Francisco,SYSTEM,SFO,1,1,10:00 AM,10,Mainline,Non-STAR,Priority,MST Failure,Qualified Hold,International,4/6/2023,0,Apr,2023,270,270,Thu,0
ML,UA,968,4/6/2023,SFO,SFO,AMS,AMS,B777-200,B777-200,G1,4/6/2023 21:35,,4/7/2023 10:20,4/6/2023 14:35,S,30,36,160,Late Opportunity, ,0,,0,0,VC,Late,O ,0,94566114,YES,0,4,  ,0,187,0,2,2, ,777,30,Defect - Customer,Process - controllable,OC - Other Carrier Controllable,52,Standard,0,SFO,395,EWR,0,Z5,Z3,,,,,1,1,,,,,,,,,,0,,Arrived,1066,0,,4/7/2023 10:52,,4/6/2023 15:15,,,Hubs,5/22/2023 1:30,182,D-I,Non-MST,,,,,,,4/5/2023,4/5/2023 20:49,4/6/2023 3:49,4/6/2023,28,E12,,UA,EWR,395,4/5/2023,4/5/2023,4/5/2023 20:21,4/6/2023 3:21,4/6/2023,EWR,United,13521,276,16399,504,17793,716,20348,829.6,,5,0,,27175,0,Late Cabin Cleaning - On,24984,0,Cleaners_On,FA_Min,Cleaners_Off,166,,54,2,0,110,54,2,0,187,0,0,5,1,10,23,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z3,BTW-Z1,SOC-1",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,NORTHERN,ATLANTIC,SFO,SFO,SFO,SFO,A0 Late,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,2:00 PM,14,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/6/2023,0,Apr,2023,0,187,Thu,0
ML,UA,917,4/6/2023,SFO,SFO,AKL,AKL,B787-9,B787-9,G1,4/7/2023 6:00,,4/8/2023 7:10,4/6/2023 23:00,S,61,44,259,Late Opportunity, ,0,,0,0,TA,Late,T ,0,94566130,YES,0,0,  ,0,257,0,2,2, ,789,61,Defect - Customer,Aircraft - uncontrollable,TA - Aircraft Servicing,160,Standard,0,SFO,28,SIN,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,124,0,,4/8/2023 7:54,,4/7/2023 0:05,,,Hubs,5/22/2023 1:30,253,D-I,Non-MST,,,,,,,4/6/2023,4/6/2023 20:56,4/7/2023 3:56,4/7/2023,6,G1,,UA,SIN,28,4/6/2023,4/6/2023,4/6/2023 20:50,4/7/2023 3:50,4/7/2023,SIN,United,1168,519,4087,909,6672,1077.5,8642,1215,,4395,0,,9005,1691,MX,8729,0,MRD_Upload,Cleaners_On,Cleaners_Off,98,,44,0,15,33,65,10,0,257,24,1,5,5,7,25,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,ASIA AND SOUTH PACIFIC REGION,PACIFIC,SFO,SFO,SFO,SFO,A0 Late,D0 Late,Include,0,San Francisco,SYSTEM,SFO,1,1,11:00 PM,23,Mainline,Non-STAR,Non-Priority,MST Failure,Delayed,International,4/6/2023,0,Apr,2023,0,257,Thu,0
ML,UA,926,4/6/2023,SFO,SFO,FRA,FRA,B777-200,B777-200,G10,4/7/2023 2:10,,4/7/2023 15:15,4/6/2023 19:10,S,7,14,199,Late Opportunity, ,0,,0,0,FN,D-OT,O ,0,94566156,YES,2,0,  ,0,275,1,2,1, ,777,7,Defect - Customer,Process - controllable,OC - Other Carrier Controllable,41,Standard,2,SFO,984,CDG,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,1876,0,,4/7/2023 15:27,,4/6/2023 19:25,,,Hubs,5/22/2023 1:30,269,D-I,Non-MST,,,,,,,4/5/2023,4/5/2023 11:54,4/5/2023 18:54,4/5/2023,9,G10,,UA,CDG,984,4/5/2023,4/5/2023,4/5/2023 11:45,4/5/2023 18:45,4/5/2023,CDG,United,7945,796.25,10705,1203,12876,1545,17425,1788.5,,5,49,,12391,2267,FO Process,17472,0,Aircraft_Door_Close,Boarding_Start,Cleaners_Off,234,,45,12,5,172,50,4,0,275,0,0,5,5,13,23,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,GERMANY,ATLANTIC,SFO,SFO,SFO,SFO,A0 Late,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,7:00 PM,19,Mainline,Non-STAR,Priority,MST Failure,Delayed,International,4/6/2023,0,Apr,2023,275,275,Thu,0
ML,UA,901,4/6/2023,SFO,SFO,LHR,LHR,B777-200,B777-200,G2,4/6/2023 19:20,,4/7/2023 6:55,4/6/2023 12:20,S,-6,-1,147,On-Time Opportunity, ,1,,0,1,  ,OT,T ,0,94566179,YES,4,0,  ,1,234,0,3,3, ,777,0,On-time Defect - Customer,,,61,Standard,3,SFO,838,NRT,0,Z5,Z5,,,,,1,1,,,,,,,,,,1,,Arrived,139,0,,4/7/2023 6:52,,4/6/2023 12:20,,,Hubs,5/22/2023 1:30,224,D-I,Non-MST,,,,,,,4/6/2023,4/6/2023 10:01,4/6/2023 17:01,4/6/2023,-24,G2,,UA,NRT,838,4/6/2023,4/6/2023,4/6/2023 10:25,4/6/2023 17:25,4/6/2023,NRT,United,1914,602,3732,970,6584,1224,7334,1420.7,,107,0,,13570,0,,7639,0,,,,76,,9,1,1,65,10,4,0,234,34,1,5,5,10,23,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,LHR,ATLANTIC,SFO,SFO,SFO,SFO,A0 On Time,D0 On Time,Include,0,San Francisco,SYSTEM,SFO,1,1,12:00 PM,12,Mainline,Non-STAR,Non-Priority,MST Failure,Non-delayed,International,4/6/2023,1,Apr,2023,234,234,Thu,0
ML,UA,869,4/6/2023,SFO,SFO,HKG,HKG,B777-300,B777-300,G9,4/6/2023 19:45,,4/7/2023 18:45,4/6/2023 12:45,S,49,62,392,Late Opportunity, ,0,,0,0,OX,Late,O ,0,94566240,YES,2,5,  ,0,323,1,1,1, ,773,49,Defect - Customer,Process - controllable,OX - Connection Saver,171,Standard,2,SFO,955,TLV,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,469,0,,4/7/2023 19:39,,4/6/2023 13:34,,,Hubs,5/22/2023 1:30,313,D-I,Non-MST,,,,,,,4/6/2023,4/6/2023 4:56,4/6/2023 11:56,4/6/2023,-64,G10,,UA,TLV,955,4/6/2023,4/6/2023,4/6/2023 6:00,4/6/2023 13:00,4/6/2023,TLV,United,11523,559,14275,909,17080,1240,23677,1669.65,,3022,9,,9884,0,Customer Hold,13398,0,Cleaners_Off,Cabin_Security,Cargo_Door_Close,378,,189,25,20,141,212,5,0,323,0,0,5,5,13,33,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,ASIA AND SOUTH PACIFIC REGION,PACIFIC,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Exclude,,San Francisco,SYSTEM,SFO,1,1,12:00 PM,12,Mainline,Non-STAR,Priority,MST Failure,Delayed,International,4/6/2023,0,Apr,2023,0,323,Thu,0
ML,UA,115,4/6/2023,SFO,SFO,PPT,PPT,B787-9,B787-9,G7,4/6/2023 20:20,,4/6/2023 18:55,4/6/2023 13:20,S,43,50,198,Late Opportunity, ,0,,0,0,VC,Late,T ,0,94566248,YES,1,0,  ,0,224,1,2,2, ,789,43,Defect - Customer,Process - controllable,OC - Other Carrier Controllable,120,Standard,1,SFO,892,ICN,0,Z5,Z5,,,,,1,1,,,,,,,,,,0,,Arrived,118,0,,4/6/2023 19:42,,4/6/2023 14:00,,,Hubs,5/22/2023 1:30,211,D-I,Non-MST,,,,,,,4/6/2023,4/6/2023 11:22,4/6/2023 18:22,4/6/2023,-3,G7,,UA,ICN,892,4/6/2023,4/6/2023,4/6/2023 11:25,4/6/2023 18:25,4/6/2023,ICN,United,1796,339,5063,587,7571,770,8299,898.8,,5,0,,73,127,Cabin Cleaning,8322,0,Cleaners_On,FA_Min,Aircraft_Door_Close,58,,23,5,7,14,39,7,0,224,18,1,5,5,7,35,,,,,"ATW-Z5,BTW-Z5,SOC-5","ATW-Z5,BTW-Z5,SOC-5",INTERNATIONAL LINE STATIONS,GLOBAL LINE STATIONS,ASIA AND SOUTH PACIFIC REGION,PACIFIC,SFO,SFO,SFO,SFO,A0 On Time,D0 Late,Include,-1,San Francisco,SYSTEM,SFO,1,1,1:00 PM,13,Mainline,Non-STAR,Priority,MST Failure,Delayed,International,4/6/2023,0,Apr,2023,0,224,Thu,0
